shot_goalZone,team_name,player_name,matchPeriod,total_shots,goals,conversion_rate
obr,Lechia Gdańsk,Í. Durmuş,1H,4,0,0
obr,Lechia Gdańsk,Í. Durmuş,2H,1,0,0
obr,Legia Warszawa,B. Ciepiela,2H,1,0,0
obr,Legia Warszawa,B. Kapustka,1H,1,0,0
obr,Legia Warszawa,B. Kramer,2H,1,0,0
obr,Legia Warszawa,B. Slisz,2H,2,0,0
obr,Legia Warszawa,B. Verbič,1H,1,0,0
obr,Legia Warszawa,Carlitos,2H,2,0,0
obr,Legia Warszawa,E. Muçi,1H,1,0,0
obr,Legia Warszawa,E. Muçi,2H,1,0,0
obr,Legia Warszawa,F. Mladenović,1H,2,0,0
obr,Legia Warszawa,F. Mladenović,2H,2,0,0
obr,Legia Warszawa,I. Kharatin,2H,2,0,0
obr,Legia Warszawa,Josué,1H,2,0,0
obr,Legia Warszawa,Josué,2H,4,0,0
obr,Legia Warszawa,K. Skibicki,1H,2,0,0
obr,Legia Warszawa,Luquinhas,1H,1,0,0
obr,Legia Warszawa,M. Emreli,1H,2,0,0
obr,Legia Warszawa,M. Emreli,2H,3,0,0
obr,Legia Warszawa,M. Rosołek,2H,1,0,0
obr,Legia Warszawa,M. Wieteska,1H,2,0,0
obr,Legia Warszawa,M. Wieteska,2H,1,0,0
obr,Legia Warszawa,P. Wszołek,1H,2,0,0
obr,Legia Warszawa,Rafa Lopes,2H,1,0,0
obr,Legia Warszawa,T. Pekhart,2H,2,0,0
obr,Legia Warszawa,Yuri Ribeiro,1H,1,0,0
obr,Legia Warszawa,Yuri Ribeiro,2H,1,0,0
obr,Miedź Legnica,C. Martínez,1H,1,0,0
obr,Miedź Legnica,C. Martínez,2H,1,0,0
obr,Miedź Legnica,Chuca,1H,2,0,0
obr,Miedź Legnica,J. Cacciabue,2H,2,0,0
obr,Miedź Legnica,Koldo Obieta,2H,1,0,0
obr,Miedź Legnica,M. Kostka,2H,1,0,0
obr,Miedź Legnica,M. Lehaire,2H,1,0,0
obr,Miedź Legnica,O. Kobacki,2H,1,0,0
obr,Miedź Legnica,Á. Henríquez,1H,2,0,0
obr,Nieciecza,A. Hloušek,1H,1,0,0
obr,Nieciecza,A. Polyarus,2H,1,0,0
obr,Nieciecza,A. Radwański,1H,2,0,0
obr,Nieciecza,D. Domgjoni,1H,1,0,0
obr,Nieciecza,E. Terpiłowski,1H,1,0,0
obr,Nieciecza,K. Śpiewak,1H,1,0,0
obr,Nieciecza,K. Śpiewak,2H,1,0,0
obr,Nieciecza,M. Grabowski,2H,1,0,0
obr,Nieciecza,M. Grzybek,2H,1,0,0
obr,Nieciecza,M. Hubínek,2H,1,0,0
obr,Nieciecza,M. Hybš,1H,1,0,0
obr,Nieciecza,M. Mešanović,1H,3,0,0
obr,Nieciecza,M. Mešanović,2H,1,0,0
obr,Nieciecza,M. Wasielewski,1H,2,0,0
obr,Nieciecza,M. Wasielewski,2H,1,0,0
obr,Nieciecza,P. Wlazło,1H,1,0,0
obr,Nieciecza,R. Gergel,2H,1,0,0
obr,Nieciecza,S. Štefánik,1H,1,0,0
obr,Nieciecza,T. Poznar,2H,1,0,0
obr,Piast Gliwice,A. Mosór,2H,1,0,0
obr,Piast Gliwice,A. Pyrka,1H,1,0,0
obr,Piast Gliwice,A. Pyrka,2H,1,0,0
obr,Piast Gliwice,Alberto Toril,1H,3,0,0
obr,Piast Gliwice,Alberto Toril,2H,1,0,0
obr,Piast Gliwice,D. Kądzior,2H,5,0,0
obr,Piast Gliwice,D. Steczyk,2H,1,0,0
obr,Piast Gliwice,G. Kirejczyk,2H,1,0,0
obr,Piast Gliwice,J. Czerwiński,1H,1,0,0
obr,Piast Gliwice,J. Czerwiński,2H,1,0,0
obr,Piast Gliwice,J. Holúbek,1H,2,0,0
obr,Piast Gliwice,K. Vida,1H,1,0,0
obr,Piast Gliwice,K. Vida,2H,1,0,0
obr,Piast Gliwice,K. Wilczek,1H,2,0,0
obr,Piast Gliwice,K. Wilczek,2H,2,0,0
obr,Piast Gliwice,M. Ameyaw,2H,1,0,0
obr,Piast Gliwice,M. Chrapek,1H,1,0,0
obr,Piast Gliwice,M. Chrapek,2H,3,0,0
obr,Piast Gliwice,P. Sokołowski,1H,1,0,0
obr,Piast Gliwice,P. Sokołowski,2H,1,0,0
obr,Pogoń Szczecin,B. Zech,1H,1,0,0
obr,Pogoń Szczecin,D. Dąbrowski,1H,1,0,0
obr,Pogoń Szczecin,J. Bartkowski,2H,1,0,0
obr,Pogoń Szczecin,Jean Carlos,1H,2,0,0
obr,Pogoń Szczecin,Jean Carlos,2H,2,0,0
obr,Pogoń Szczecin,K. Drygas,1H,2,0,0
obr,Pogoń Szczecin,K. Drygas,2H,1,0,0
obr,Pogoń Szczecin,K. Grosicki,1H,3,0,0
obr,Pogoń Szczecin,K. Grosicki,2H,2,0,0
obr,Pogoń Szczecin,K. Kozłowski,1H,2,0,0
obr,Pogoń Szczecin,K. Smoliński,2H,1,0,0
obr,Pogoń Szczecin,K. Triantafyllopulos,1H,2,0,0
obr,Pogoń Szczecin,L. Zahovič,1H,2,0,0
obr,Pogoń Szczecin,L. Zahovič,2H,1,0,0
obr,Pogoń Szczecin,Léo Borges,1H,1,0,0
obr,Pogoń Szczecin,M. Fornalczyk,1H,1,0,0
obr,Pogoń Szczecin,M. Kucharczyk,1H,2,0,0
obr,Pogoń Szczecin,M. Kucharczyk,2H,5,0,0
obr,Pogoń Szczecin,M. Żurawski,2H,2,0,0
obr,Pogoń Szczecin,P. Parzyszek,1H,3,0,0
obr,Pogoń Szczecin,P. Parzyszek,2H,1,0,0
obr,Pogoń Szczecin,P. Stolarski,1H,1,0,0
obr,Pogoń Szczecin,R. Kurzawa,1H,1,0,0
obr,Pogoń Szczecin,R. Kurzawa,2H,2,0,0
obr,Pogoń Szczecin,S. Kowalczyk,1H,1,0,0
obr,Pogoń Szczecin,S. Kowalczyk,2H,1,0,0
obr,Pogoń Szczecin,V. Bichakhchyan,1H,3,0,0
obr,Pogoń Szczecin,V. Bichakhchyan,2H,1,0,0
obr,Radomiak Radom,D. Abramowicz,1H,1,0,0
obr,Radomiak Radom,D. Abramowicz,2H,1,0,0
obr,Radomiak Radom,D. Jakubik,1H,1,0,0
obr,Radomiak Radom,D. Sokół,2H,1,0,0
obr,Radomiak Radom,Filipe Nascimento,1H,1,0,0
obr,Radomiak Radom,Filipe Nascimento,2H,1,0,0
obr,Radomiak Radom,K. Angielski,2H,2,0,0
obr,Radomiak Radom,Leândro,1H,4,0,0
obr,Radomiak Radom,Leândro,2H,5,0,0
obr,Radomiak Radom,Luís Machado,2H,1,0,0
obr,Radomiak Radom,M. Grzybek,2H,2,0,0
obr,Radomiak Radom,M. Kaput,1H,1,0,0
obr,Radomiak Radom,M. Karwot,1H,1,0,0
obr,Radomiak Radom,M. Kozak,1H,1,0,0
obr,Radomiak Radom,M. Radecki,2H,3,0,0
obr,Radomiak Radom,Maurides,1H,5,0,0
obr,Radomiak Radom,Maurides,2H,4,0,0
obr,Radomiak Radom,Roberto Alves,1H,1,0,0
obr,Radomiak Radom,T. Cele,1H,1,0,0
obr,Raków Częstochowa,A. Niewulis,2H,1,0,0
obr,Raków Częstochowa,B. Lederman,1H,1,0,0
obr,Raków Częstochowa,B. Lederman,2H,1,0,0
obr,Raków Częstochowa,D. Sorescu,2H,1,0,0
obr,Raków Częstochowa,D. Szelągowski,2H,1,0,0
obr,Raków Częstochowa,F. Piasecki,1H,1,0,0
obr,Raków Częstochowa,G. Papanikolaou,1H,1,0,0
obr,Raków Częstochowa,Ivi López,1H,3,0,0
obr,Raków Częstochowa,Ivi López,2H,4,0,0
obr,Raków Częstochowa,J. Arak,1H,1,0,0
obr,Raków Częstochowa,J. Arak,2H,1,0,0
obr,Raków Częstochowa,M. Cebula,2H,1,0,0
obr,Raków Częstochowa,M. Wdowiak,2H,1,0,0
obr,Raków Częstochowa,P. Kun,1H,3,0,0
obr,Raków Częstochowa,S. Musiolik,1H,1,0,0
obr,Raków Częstochowa,S. Musiolik,2H,1,0,0
obr,Raków Częstochowa,S. Svarnas,1H,1,0,0
obr,Raków Częstochowa,S. Svarnas,2H,1,0,0
obr,Raków Częstochowa,T. Petrášek,1H,1,0,0
obr,Raków Częstochowa,V. Gutkovskis,1H,3,0,0
obr,Raków Częstochowa,V. Gutkovskis,2H,1,0,0
obr,Raków Częstochowa,V. Kochergin,1H,1,0,0
obr,Raków Częstochowa,V. Kochergin,2H,1,0,0
obr,Raków Częstochowa,Z. Arsenić,1H,1,0,0
obr,Stal Mielec,A. Kolev,2H,1,0,0
obr,Stal Mielec,A. Ratajczyk,1H,1,0,0
obr,Stal Mielec,A. Ratajczyk,2H,1,0,0
obr,Stal Mielec,F. Piasecki,1H,1,0,0
obr,Stal Mielec,F. Piasecki,2H,1,0,0
obr,Stal Mielec,G. Tomasiewicz,1H,1,0,0
obr,Stal Mielec,G. Tomasiewicz,2H,2,0,0
obr,Stal Mielec,Jonathan De Amo,1H,1,0,0
obr,Stal Mielec,K. Getinger,1H,1,0,0
obr,Stal Mielec,K. Getinger,2H,3,0,0
obr,Stal Mielec,K. Hinokio,2H,1,0,0
obr,Stal Mielec,M. Budziński,2H,1,0,0
obr,Stal Mielec,M. Flis,2H,2,0,0
obr,Stal Mielec,M. Jankowski,1H,1,0,0
obr,Stal Mielec,M. Lebedyński,2H,3,0,0
obr,Stal Mielec,M. Mak,1H,2,0,0
obr,Stal Mielec,M. Mak,2H,1,0,0
obr,Stal Mielec,M. Matras,1H,1,0,0
obr,Stal Mielec,M. Sitek,2H,1,0,0
obr,Stal Mielec,M. Urbańczyk,2H,1,0,0
obr,Stal Mielec,M. Wolski,2H,1,0,0
obr,Stal Mielec,O. Zawada,1H,1,0,0
obr,Stal Mielec,S. Hamulic,1H,2,0,0
obr,Stal Mielec,S. Hamulic,2H,1,0,0
obr,Warta Poznań,A. Zreľák,1H,2,0,0
obr,Warta Poznań,A. Zreľák,2H,1,0,0
obr,Warta Poznań,D. Szymonowicz,2H,1,0,0
obr,Warta Poznań,F. Castañeda,2H,1,0,0
obr,Warta Poznań,J. Grzesik,1H,2,0,0
obr,Warta Poznań,J. Grzesik,2H,1,0,0
obr,Warta Poznań,J. Kiełb,1H,1,0,0
obr,Warta Poznań,J. Papeau,2H,2,0,0
obr,Warta Poznań,K. Matuszewski,1H,1,0,0
obr,Warta Poznań,M. Corryn,2H,1,0,0
obr,Warta Poznań,M. Jakóbowski,1H,1,0,0
obr,Warta Poznań,M. Kupczak,1H,2,0,0
obr,Warta Poznań,M. Kupczak,2H,1,0,0
obr,Warta Poznań,M. Kuzimski,1H,1,0,0
obr,Warta Poznań,M. Kuzimski,2H,3,0,0
obr,Warta Poznań,M. Żurawski,1H,2,0,0
obr,Warta Poznań,Mario Rodríguez,1H,1,0,0
obr,Warta Poznań,Miguel Luís,1H,1,0,0
obr,Warta Poznań,Miguel Luís,2H,1,0,0
obr,Warta Poznań,R. Ivanov,2H,2,0,0
obr,Warta Poznań,Ł. Trałka,1H,1,0,0
obr,Widzew Łódź,B. Pawłowski,1H,3,0,0
obr,Widzew Łódź,D. Kun,1H,1,0,0
obr,Widzew Łódź,E. Terpiłowski,2H,1,0,0
obr,Widzew Łódź,J. Letniowski,2H,1,0,0
obr,Widzew Łódź,Jordi Sánchez,1H,2,0,0
obr,Widzew Łódź,Jordi Sánchez,2H,1,0,0
obr,Widzew Łódź,K. Danielak,1H,1,0,0
obr,Widzew Łódź,M. Miloš,2H,1,0,0
obr,Widzew Łódź,P. Stępiński,1H,1,0,0
obr,Wisła Kraków,F. Brown Forbes,1H,1,0,0
obr,Wisła Kraków,G. Tsitaishvili,1H,1,0,0
obr,Wisła Kraków,G. Zhukov,1H,1,0,0
obr,Wisła Kraków,G. Zhukov,2H,1,0,0
obr,Wisła Kraków,J. Colley,1H,1,0,0
obr,Wisła Kraków,J. Kliment,1H,2,0,0
obr,Wisła Kraków,J. Kliment,2H,1,0,0
obr,Wisła Kraków,Luis Fernández,1H,1,0,0
obr,Wisła Kraków,M. Frydrych,1H,3,0,0
obr,Wisła Kraków,M. Frydrych,2H,1,0,0
obr,Wisła Kraków,M. Hanousek,2H,1,0,0
obr,Wisła Kraków,P. Plewka,2H,1,0,0
obr,Wisła Kraków,S. Savić,1H,2,0,0
obr,Wisła Kraków,Y. Yeboah,1H,3,0,0
obr,Wisła Kraków,Y. Yeboah,2H,2,0,0
obr,Wisła Kraków,Z. Ondrášek,1H,1,0,0
obr,Wisła Kraków,Z. Ondrášek,2H,1,0,0
obr,Wisła Płock,A. Kryvotsyuk,1H,2,0,0
obr,Wisła Płock,A. Kryvotsyuk,2H,3,0,0
obr,Wisła Płock,D. Michalski,1H,2,0,0
obr,Wisła Płock,D. Michalski,2H,1,0,0
obr,Wisła Płock,D. Rasak,2H,1,0,0
obr,Wisła Płock,D. Warchoł,1H,1,0,0
obr,Wisła Płock,D. Warchoł,2H,1,0,0
obr,Wisła Płock,Davo,2H,1,0,0
obr,Wisła Płock,J. Rzeźniczak,1H,2,0,0
obr,Wisła Płock,Jorginho,2H,2,0,0
obr,Wisła Płock,K. Vallo,1H,1,0,0
obr,Wisła Płock,K. Vallo,2H,1,0,0
obr,Wisła Płock,L. Sekulski,2H,2,0,0
obr,Wisła Płock,M. Kolar,2H,1,0,0
obr,Wisła Płock,M. Szwoch,1H,1,0,0
obr,Wisła Płock,M. Szwoch,2H,1,0,0
obr,Wisła Płock,P. Tomasik,1H,1,0,0
obr,Wisła Płock,P. Tomasik,2H,1,0,0
obr,Wisła Płock,R. Wolski,1H,2,0,0
obr,Wisła Płock,R. Wolski,2H,4,0,0
obr,Zagłębie Lubin,A. Pantić,1H,1,0,0
obr,Zagłębie Lubin,A. Pantić,2H,2,0,0
obr,Zagłębie Lubin,A. Scekic,1H,1,0,0
obr,Zagłębie Lubin,A. Scekic,2H,1,0,0
obr,Zagłębie Lubin,A. Woźniak,2H,1,0,0
obr,Zagłębie Lubin,B. Kopacz,2H,1,0,0
obr,Zagłębie Lubin,C. Dieng,1H,1,0,0
obr,Zagłębie Lubin,C. Dieng,2H,1,0,0
obr,Zagłębie Lubin,E. Daniel,1H,1,0,0
obr,Zagłębie Lubin,E. Daniel,2H,1,0,0
obr,Zagłębie Lubin,F. Starzyński,1H,1,0,0
obr,Zagłębie Lubin,F. Starzyński,2H,1,0,0
obr,Zagłębie Lubin,J. Chancellor,1H,1,0,0
obr,Zagłębie Lubin,J. Chancellor,2H,1,0,0
obr,Zagłębie Lubin,J. Jach,1H,1,0,0
obr,Zagłębie Lubin,J. Wójcicki,1H,1,0,0
obr,Zagłębie Lubin,K. Chodyna,1H,2,0,0
obr,Zagłębie Lubin,K. Chodyna,2H,3,0,0
obr,Zagłębie Lubin,K. Hinokio,2H,1,0,0
obr,Zagłębie Lubin,K. Kruk,2H,1,0,0
obr,Zagłębie Lubin,K. Podliński,2H,1,0,0
obr,Zagłębie Lubin,L. Poręba,1H,2,0,0
obr,Zagłębie Lubin,L. Łakomy,1H,1,0,0
obr,Zagłębie Lubin,L. Łakomy,2H,4,0,0
obr,Zagłębie Lubin,M. Bartolewski,1H,2,0,0
obr,Zagłębie Lubin,M. Bartolewski,2H,1,0,0
obr,Zagłębie Lubin,M. Doležal,2H,1,0,0
obr,Zagłębie Lubin,P. Szysz,1H,4,0,0
obr,Zagłębie Lubin,P. Szysz,2H,2,0,0
obr,Zagłębie Lubin,R. Adamski,2H,1,0,0
obr,Zagłębie Lubin,S. Živec,1H,1,0,0
obr,Zagłębie Lubin,T. Gaprindashvili,1H,2,0,0
obr,Zagłębie Lubin,T. Pieńko,2H,4,0,0
obr,Zagłębie Lubin,T. Zajíc,2H,1,0,0
obr,Śląsk Wrocław,Caye Quintana,1H,1,0,0
obr,Śląsk Wrocław,Caye Quintana,2H,2,0,0
obr,Śląsk Wrocław,D. Jastrzembski,1H,1,0,0
obr,Śląsk Wrocław,D. Jastrzembski,2H,1,0,0
obr,Śląsk Wrocław,Erik Expósito,1H,2,0,0
obr,Śląsk Wrocław,Erik Expósito,2H,3,0,0
obr,Śląsk Wrocław,F. Piasecki,2H,1,0,0
obr,Śląsk Wrocław,J. Yeboah,1H,1,0,0
obr,Śląsk Wrocław,J. Yeboah,2H,2,0,0
obr,Śląsk Wrocław,K. Mączyński,2H,1,0,0
obr,Śląsk Wrocław,K. Poprawa,2H,1,0,0
obr,Śląsk Wrocław,M. Praszelik,1H,1,0,0
obr,Śląsk Wrocław,M. Zylla,2H,2,0,0
obr,Śląsk Wrocław,Matías Nahuel,2H,1,0,0
obr,Śląsk Wrocław,P. Janasik,1H,2,0,0
obr,Śląsk Wrocław,P. Olsen,1H,1,0,0
obr,Śląsk Wrocław,P. Olsen,2H,1,0,0
obr,Śląsk Wrocław,P. Schwarz,2H,4,0,0
obr,Śląsk Wrocław,R. Pich,1H,4,0,0
obr,Śląsk Wrocław,R. Pich,2H,4,0,0
obr,Śląsk Wrocław,S. Bergier,2H,1,0,0
obr,Śląsk Wrocław,W. Golla,2H,1,0,0
obr,Śląsk Wrocław,W. Sobota,2H,1,0,0
ol,Cracovia Kraków,B. Källman,2H,2,0,0
ol,Cracovia Kraków,C. Râpă,2H,1,0,0
ol,Cracovia Kraków,J. Myszor,1H,1,0,0
ol,Cracovia Kraków,J. Myszor,2H,2,0,0
ol,Cracovia Kraków,K. Pestka,1H,1,0,0
ol,Cracovia Kraków,M. Hebo Rasmussen,2H,1,0,0
ol,Cracovia Kraków,M. Rakoczy,2H,1,0,0
ol,Cracovia Kraków,M. Rodin,1H,1,0,0
ol,Cracovia Kraków,O. Kakabadze,2H,1,0,0
ol,Cracovia Kraków,P. Makuch,1H,1,0,0
ol,Cracovia Kraków,P. Makuch,2H,1,0,0
ol,Cracovia Kraków,P. van Amersfoort,1H,1,0,0
ol,Cracovia Kraków,V. Ghiţă,2H,2,0,0
ol,Cracovia Kraków,Y. Konoplyanka,2H,1,0,0
ol,Górnik Zabrze,B. Nowak,2H,1,0,0
ol,Górnik Zabrze,E. Janža,1H,1,0,0
ol,Górnik Zabrze,K. Kubica,2H,1,0,0
ol,Górnik Zabrze,L. Podolski,1H,1,0,0
ol,Górnik Zabrze,L. Podolski,2H,3,0,0
ol,Górnik Zabrze,M. Cholewiak,1H,1,0,0
ol,Górnik Zabrze,P. Krawczyk,1H,1,0,0
ol,Górnik Zabrze,P. Krawczyk,2H,1,0,0
ol,Górnik Zabrze,P. Olkowski,2H,1,0,0
ol,Górnik Zabrze,R. Dadok,2H,1,0,0
ol,Górnik Zabrze,R. Janicki,1H,1,0,0
ol,Górnik Zabrze,R. Jensen,2H,1,0,0
ol,Górnik Łęczna,J. Gol,2H,1,0,0
ol,Górnik Łęczna,M. Mak,2H,1,0,0
ol,Górnik Łęczna,P. Banaszak,2H,1,0,0
ol,Górnik Łęczna,S. Krykun,2H,2,0,0
ol,Jagiellonia Białystok,A. Trubeha,1H,1,0,0
ol,Jagiellonia Białystok,B. Bida,2H,1,0,0
ol,Jagiellonia Białystok,B. Nastić,1H,2,0,0
ol,Jagiellonia Białystok,F. Černych,1H,1,0,0
ol,Jagiellonia Białystok,Israel Puerto,2H,1,0,0
ol,Jagiellonia Białystok,J. Lewicki,1H,1,0,0
ol,Jagiellonia Białystok,Jesús Imaz,1H,1,0,0
ol,Jagiellonia Białystok,Jesús Imaz,2H,1,0,0
ol,Jagiellonia Białystok,M. Nalepa,2H,1,0,0
ol,Jagiellonia Białystok,T. Romanczuk,2H,2,0,0
ol,Jagiellonia Białystok,К. Struski,2H,1,0,0
ol,Korona Kielce,A. Danek,1H,1,0,0
ol,Korona Kielce,B. Śpiączka,2H,1,0,0
ol,Korona Kielce,J. Podgórski,2H,1,0,0
ol,Lech Poznań,A. Ba Loua,1H,2,0,0
ol,Lech Poznań,A. Ba Loua,2H,1,0,0
ol,Lech Poznań,A. Milić,2H,1,0,0
ol,Lech Poznań,J. Kamiński,2H,1,0,0
ol,Lech Poznań,João Amaral,2H,2,0,0
ol,Lech Poznań,K. Velde,2H,1,0,0
ol,Lech Poznań,M. Skóraś,1H,1,0,0
ol,Lechia Gdańsk,B. Diabaté,1H,1,0,0
ol,Lechia Gdańsk,Conrado,1H,2,0,0
ol,Lechia Gdańsk,K. Sezonienko,2H,1,0,0
ol,Lechia Gdańsk,K. Tobers,2H,1,0,0
ol,Lechia Gdańsk,L. Zwoliński,1H,1,0,0
ol,Lechia Gdańsk,L. Zwoliński,2H,2,0,0
ol,Lechia Gdańsk,R. Pietrzak,2H,1,0,0
ol,Lechia Gdańsk,Í. Durmuş,2H,1,0,0
ol,Legia Warszawa,B. Slisz,2H,2,0,0
ol,Legia Warszawa,E. Muçi,2H,1,0,0
ol,Legia Warszawa,F. Mladenović,2H,2,0,0
ol,Legia Warszawa,Josué,1H,1,0,0
ol,Legia Warszawa,Josué,2H,1,0,0
ol,Legia Warszawa,K. Skibicki,1H,2,0,0
ol,Legia Warszawa,M. Baku,2H,1,0,0
ol,Legia Warszawa,M. Emreli,2H,3,0,0
ol,Legia Warszawa,M. Nawrocki,2H,1,0,0
ol,Legia Warszawa,M. Wieteska,2H,1,0,0
ol,Legia Warszawa,T. Pekhart,1H,1,0,0
ol,Miedź Legnica,H. Matynia,1H,1,0,0
ol,Miedź Legnica,M. Dominguez,1H,1,0,0
ol,Miedź Legnica,M. Kostka,2H,1,0,0
ol,Nieciecza,K. Śpiewak,2H,1,0,0
ol,Nieciecza,M. Hubínek,2H,1,0,0
ol,Nieciecza,M. Mešanović,1H,1,0,0
ol,Nieciecza,N. Tekijaski,2H,1,0,0
ol,Nieciecza,S. Štefánik,1H,1,0,0
ol,Piast Gliwice,A. Mosór,1H,1,0,0
ol,Piast Gliwice,A. Mosór,2H,2,0,0
ol,Piast Gliwice,A. Pyrka,1H,1,0,0
ol,Piast Gliwice,Alberto Toril,1H,1,0,0
ol,Piast Gliwice,Alberto Toril,2H,4,0,0
ol,Piast Gliwice,C. Reiner,2H,1,0,0
ol,Piast Gliwice,D. Kądzior,1H,1,0,0
ol,Piast Gliwice,J. Czerwiński,1H,2,0,0
ol,Piast Gliwice,J. Czerwiński,2H,2,0,0
ol,Piast Gliwice,K. Wilczek,2H,1,0,0
ol,Piast Gliwice,M. Chrapek,1H,1,0,0
ol,Piast Gliwice,P. Sokołowski,1H,1,0,0
ol,Piast Gliwice,Tiago Alves,1H,1,0,0
ol,Pogoń Szczecin,Jean Carlos,2H,1,0,0
ol,Pogoń Szczecin,K. Drygas,2H,1,0,0
ol,Pogoń Szczecin,K. Triantafyllopulos,1H,1,0,0
ol,Pogoń Szczecin,K. Triantafyllopulos,2H,2,0,0
ol,Pogoń Szczecin,L. Zahovič,1H,2,0,0
ol,Pogoń Szczecin,L. Zahovič,2H,2,0,0
ol,Pogoń Szczecin,M. Malec,2H,1,0,0
ol,Pogoń Szczecin,P. Parzyszek,2H,1,0,0
ol,Pogoń Szczecin,V. Bichakhchyan,2H,1,0,0
ol,Radomiak Radom,D. Abramowicz,2H,1,0,0
ol,Radomiak Radom,K. Angielski,1H,1,0,0
ol,Radomiak Radom,K. Angielski,2H,1,0,0
ol,Radomiak Radom,Leândro,2H,2,0,0
ol,Radomiak Radom,Luís Machado,2H,1,0,0
ol,Radomiak Radom,M. Cichocki,1H,1,0,0
ol,Radomiak Radom,M. Karwot,2H,1,0,0
ol,Radomiak Radom,Maurides,2H,1,0,0
ol,Radomiak Radom,Raphael,1H,2,0,0
ol,Radomiak Radom,Raphael,2H,1,0,0
ol,Raków Częstochowa,A. Niewulis,1H,1,0,0
ol,Raków Częstochowa,B. Lederman,1H,1,0,0
ol,Raków Częstochowa,B. Nowak,1H,1,0,0
ol,Raków Częstochowa,F. Tudor,1H,2,0,0
ol,Raków Częstochowa,Ivi López,1H,1,0,0
ol,Raków Częstochowa,M. Poletanović,1H,3,0,0
ol,Raków Częstochowa,M. Wdowiak,1H,1,0,0
ol,Raków Częstochowa,S. Musiolik,2H,2,0,0
ol,Raków Częstochowa,V. Gutkovskis,1H,1,0,0
ol,Raków Częstochowa,V. Gutkovskis,2H,1,0,0
ol,Raków Częstochowa,W. Długosz,2H,1,0,0
ol,Stal Mielec,A. Kasperkiewicz,1H,1,0,0
ol,Stal Mielec,F. Gerbowski,2H,1,0,0
ol,Stal Mielec,F. Piasecki,1H,1,0,0
ol,Stal Mielec,G. Tomasiewicz,2H,1,0,0
ol,Stal Mielec,K. Getinger,2H,1,0,0
ol,Stal Mielec,K. Wrzesiński,2H,1,0,0
ol,Stal Mielec,M. Mak,1H,1,0,0
ol,Stal Mielec,M. Żyro,1H,1,0,0
ol,Stal Mielec,P. Wlazło,2H,1,0,0
ol,Stal Mielec,S. Hamulic,2H,1,0,0
ol,Warta Poznań,A. Zreľák,1H,1,0,0
ol,Warta Poznań,A. Zreľák,2H,1,0,0
ol,Warta Poznań,B. Kieliba,1H,1,0,0
ol,Warta Poznań,J. Papeau,1H,1,0,0
ol,Warta Poznań,M. Corryn,1H,1,0,0
ol,Warta Poznań,M. Kupczak,1H,1,0,0
ol,Warta Poznań,Mario Rodríguez,1H,1,0,0
ol,Widzew Łódź,B. Pawłowski,1H,1,0,0
ol,Widzew Łódź,J. Letniowski,2H,1,0,0
ol,Widzew Łódź,Jordi Sánchez,1H,1,0,0
ol,Widzew Łódź,Jordi Sánchez,2H,1,0,0
ol,Widzew Łódź,M. Kreuzriegler,2H,1,0,0
ol,Wisła Kraków,E. Fazlagić,2H,1,0,0
ol,Wisła Kraków,G. Tsitaishvili,1H,1,0,0
ol,Wisła Kraków,M. Frydrych,1H,1,0,0
ol,Wisła Kraków,M. Frydrych,2H,2,0,0
ol,Wisła Kraków,Y. Yeboah,1H,1,0,0
ol,Wisła Kraków,Y. Yeboah,2H,1,0,0
ol,Wisła Płock,D. Warchoł,1H,3,0,0
ol,Wisła Płock,L. Sekulski,2H,1,0,0
ol,Wisła Płock,M. Kolar,2H,1,0,0
ol,Wisła Płock,M. Szwoch,1H,2,0,0
ol,Wisła Płock,P. Tomasik,2H,1,0,0
ol,Wisła Płock,R. Wolski,2H,1,0,0
ol,Zagłębie Lubin,B. Kłudka,2H,1,0,0
ol,Zagłębie Lubin,F. Starzyński,2H,1,0,0
ol,Zagłębie Lubin,G. Giorbelidze,2H,1,0,0
ol,Zagłębie Lubin,I. Zhigulev,2H,1,0,0
ol,Zagłębie Lubin,L. Łakomy,2H,1,0,0
ol,Zagłębie Lubin,L. Šimić,2H,1,0,0
ol,Zagłębie Lubin,P. Szysz,2H,1,0,0
ol,Zagłębie Lubin,S. Živec,1H,1,0,0
ol,Zagłębie Lubin,T. Gaprindashvili,2H,1,0,0
ol,Zagłębie Lubin,Ían Soler,2H,1,0,0
ol,Śląsk Wrocław,D. Jastrzembski,1H,1,0,0
ol,Śląsk Wrocław,Erik Expósito,2H,3,0,0
ol,Śląsk Wrocław,J. Yeboah,2H,1,0,0
ol,Śląsk Wrocław,K. Mączyński,2H,1,0,0
ol,Śląsk Wrocław,M. Praszelik,1H,1,0,0
ol,Śląsk Wrocław,P. Olsen,2H,1,0,0
olb,Cracovia Kraków,B. Källman,2H,4,0,0
olb,Cracovia Kraków,C. Râpă,2H,1,0,0
olb,Cracovia Kraków,F. Balaj,2H,1,0,0
olb,Cracovia Kraków,F. Piszczek,2H,1,0,0
olb,Cracovia Kraków,J. Jugas,1H,1,0,0
olb,Cracovia Kraków,J. Myszor,1H,1,0,0
olb,Cracovia Kraków,J. Myszor,2H,2,0,0
olb,Cracovia Kraków,K. Knap,1H,1,0,0
olb,Cracovia Kraków,K. Pestka,1H,1,0,0
olb,Cracovia Kraków,M. Hebo Rasmussen,1H,2,0,0
